File Name,Focal Length,Lighting Temperature,Aperture,Focus Distance,Shot Type,ISO,INT/EXT,Camera Model,Composition Techniques,Filter Used,Lens
american-psycho-2000-2547.jpg,85,4300,4.0,1.0,Point-of-view,100,INT,ARRI Alexa,Golden ratio,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
american-psycho-2000-2558.jpg,35,3200,1.4,1.0,Wide shot,100,EXT,Sony Venice,Frame within a frame,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
american-psycho-2000-2560.jpg,85,5600,2.8,1.0,Wide shot,1600,INT,RED Epic,Rule of thirds,Gradient Filter,Sony FE 24-70mm f/2.8 GM
apocalypse-now-1979-3058.jpg,50,6500,5.6,0.5,Extreme close-up,400,INT,RED Komodo,Frame within a frame,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
apocalypse-now-1979-3060.jpg,50,3200,2.8,2.0,Point-of-view,200,INT,Sony Venice,Rule of thirds,Gradient Filter,Sigma 35mm f/1.4 DG HSM Art
apocalypse-now-1979-3061.jpg,85,5600,2.8,2.0,Point-of-view,1600,INT,Canon C300,Frame within a frame,ND Filter,Leica Summilux-C 29mm T1.4
apocalypse-now-1979-3062.jpg,105,4300,5.6,1.5,Point-of-view,800,INT,ARRI Amira,Golden ratio,None,Canon EF 24-70mm f/2.8L II USM
apocalypse-now-1979-3071.jpg,105,4300,4.0,3.0,Close-up,100,EXT,Nikon Z6,Golden ratio,ND Filter,Zeiss Otus 85mm f/1.4
apocalypse-now-1979-3072.jpg,35,4300,5.6,2.0,Close-up,100,INT,Canon EOS C70,Frame within a frame,Polarizer,Sigma 35mm f/1.4 DG HSM Art
apocalypse-now-1979-3077.jpg,24,3200,2.0,2.0,Wide shot,1600,INT,Canon EOS C70,Leading lines,ND Filter,Sony FE 24-70mm f/2.8 GM
apocalypse-now-1979-3080.jpg,50,6500,1.4,0.5,Extreme close-up,400,EXT,Sony FX6,Rule of thirds,None,Nikon AF-S Nikkor 50mm f/1.4G
apocalypse-now-1979-3082.jpg,105,6500,4.0,3.0,Wide shot,800,INT,Sony A7S III,Golden ratio,Polarizer,Canon EF 24-70mm f/2.8L II USM
apocalypse-now-1979-3084.jpg,35,3200,1.4,2.0,Point-of-view,1600,EXT,RED Epic,Rule of thirds,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
apocalypse-now-1979-3086.jpg,24,5600,5.6,3.0,Point-of-view,400,INT,Sony A7S III,Golden ratio,ND Filter,Sony FE 24-70mm f/2.8 GM
apocalypse-now-1979-3087.jpg,50,4300,4.0,1.0,Point-of-view,200,EXT,ARRI Amira,Leading lines,UV Filter,Sigma 35mm f/1.4 DG HSM Art
apocalypse-now-1979-3099.jpg,85,3200,4.0,1.0,Close-up,200,EXT,Canon C300,Symmetry,Polarizer,Sony FE 24-70mm f/2.8 GM
apocalypse-now-1979-3102.jpg,24,6500,5.6,0.5,Close-up,200,EXT,Panavision Millennium DXL2,Symmetry,Gradient Filter,Sony FE 24-70mm f/2.8 GM
apocalypse-now-1979-3105.jpg,85,6500,1.4,1.0,Close-up,100,EXT,Nikon Z6,Frame within a frame,UV Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
apocalypse-now-1979-3106.jpg,85,5600,5.6,1.5,Point-of-view,100,EXT,Panavision Millennium DXL2,Golden ratio,UV Filter,Canon EF 24-70mm f/2.8L II USM
apocalypse-now-1979-3112.jpg,35,6500,1.4,0.5,Extreme close-up,100,EXT,Fujifilm X-T3,Golden ratio,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
apocalypse-now-1979-3117.jpg,50,5600,1.4,1.5,Extreme close-up,200,EXT,ARRI Alexa,Leading lines,ND Filter,Zeiss Otus 85mm f/1.4
apocalypse-now-1979-3120.jpg,50,6500,5.6,2.0,Medium shot,1600,INT,Panasonic Lumix GH5,Rule of thirds,ND Filter,Sigma 35mm f/1.4 DG HSM Art
apocalypse-now-1979-3121.jpg,105,3200,2.0,3.0,Close-up,400,INT,Sony Venice,Rule of thirds,None,Tokina AT-X 16-28mm f/2.8 Pro FX
barry-lyndon-1975-904.jpg,85,3200,1.4,1.5,Point-of-view,200,EXT,Fujifilm X-T3,Leading lines,None,Canon EF 24-70mm f/2.8L II USM
barry-lyndon-1975-908.jpg,35,5600,2.8,2.0,Extreme close-up,1600,EXT,Blackmagic URSA Mini,Frame within a frame,UV Filter,Sigma 35mm f/1.4 DG HSM Art
barry-lyndon-1975-909.jpg,24,6500,2.8,1.0,Extreme close-up,1600,EXT,Nikon Z6,Rule of thirds,Polarizer,Zeiss Otus 85mm f/1.4
barry-lyndon-1975-912.jpg,35,4300,4.0,3.0,Close-up,200,EXT,Canon C300,Symmetry,Gradient Filter,Sigma 35mm f/1.4 DG HSM Art
barry-lyndon-1975-913.jpg,85,4300,4.0,1.5,Close-up,800,EXT,Canon EOS C70,Frame within a frame,UV Filter,Sigma 35mm f/1.4 DG HSM Art
barry-lyndon-1975-914.jpg,50,6500,5.6,1.0,Point-of-view,100,EXT,Canon EOS C70,Golden ratio,None,Leica Summilux-C 29mm T1.4
barry-lyndon-1975-918.jpg,24,5600,2.8,1.0,Over-the-shoulder,1600,INT,RED Epic,Rule of thirds,UV Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
barry-lyndon-1975-922.jpg,105,6500,2.0,1.5,Close-up,800,INT,RED Komodo,Frame within a frame,Gradient Filter,Sony FE 24-70mm f/2.8 GM
barry-lyndon-1975-924.jpg,50,3200,2.0,1.0,Medium shot,800,INT,RED Komodo,Rule of thirds,ND Filter,Nikon AF-S Nikkor 50mm f/1.4G
barry-lyndon-1975-927.jpg,50,3200,2.8,3.0,Wide shot,200,INT,Blackmagic URSA Mini,Rule of thirds,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
barry-lyndon-1975-935.jpg,50,3200,2.0,1.0,Medium shot,400,INT,Canon EOS R,Golden ratio,None,Zeiss Otus 85mm f/1.4
barry-lyndon-1975-939.jpg,24,3200,2.8,0.5,Wide shot,400,INT,Blackmagic URSA Mini,Golden ratio,UV Filter,Sigma 35mm f/1.4 DG HSM Art
barry-lyndon-1975-940.jpg,105,6500,5.6,3.0,Close-up,1600,EXT,Panavision Millennium DXL2,Frame within a frame,UV Filter,Sigma 35mm f/1.4 DG HSM Art
barry-lyndon-1975-941.jpg,24,3200,2.8,1.5,Close-up,100,EXT,Panasonic Lumix GH5,Frame within a frame,Gradient Filter,Nikon AF-S Nikkor 50mm f/1.4G
barry-lyndon-1975-942.jpg,24,3200,2.0,2.0,Extreme close-up,400,INT,RED Epic,Golden ratio,Gradient Filter,Sony FE 24-70mm f/2.8 GM
barry-lyndon-1975-943.jpg,24,3200,2.8,1.0,Wide shot,800,EXT,Sony FX6,Rule of thirds,UV Filter,Sigma 35mm f/1.4 DG HSM Art
being-john-malkovich-1999-13181.jpg,24,6500,4.0,1.0,Over-the-shoulder,100,INT,RED Komodo,Rule of thirds,None,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13182.jpg,50,4300,2.0,1.5,Wide shot,1600,INT,Nikon Z6,Leading lines,Polarizer,Fujifilm XF 56mm f/1.2 R
being-john-malkovich-1999-13183.jpg,105,4300,2.0,3.0,Close-up,200,INT,RED Epic,Rule of thirds,Polarizer,Canon EF 24-70mm f/2.8L II USM
being-john-malkovich-1999-13199.jpg,35,4300,2.0,1.5,Medium shot,200,EXT,ARRI Amira,Frame within a frame,None,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13201.jpg,85,3200,1.4,1.0,Extreme close-up,100,INT,Sony Venice,Rule of thirds,Gradient Filter,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13203.jpg,105,4300,1.4,1.5,Close-up,1600,EXT,Blackmagic URSA Mini,Symmetry,Polarizer,Canon EF 24-70mm f/2.8L II USM
being-john-malkovich-1999-13205.jpg,24,4300,2.8,1.5,Over-the-shoulder,400,INT,Fujifilm X-T3,Symmetry,Gradient Filter,Leica Summilux-C 29mm T1.4
being-john-malkovich-1999-13209.jpg,85,5600,2.8,3.0,Over-the-shoulder,800,INT,Sony Venice,Golden ratio,UV Filter,Leica Summilux-C 29mm T1.4
being-john-malkovich-1999-13219.jpg,24,3200,2.8,1.0,Point-of-view,400,INT,Panavision Millennium DXL2,Golden ratio,Gradient Filter,Leica Summilux-C 29mm T1.4
being-john-malkovich-1999-13224.jpg,50,6500,2.0,0.5,Wide shot,400,INT,Sony A7S III,Leading lines,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
being-john-malkovich-1999-13227.jpg,35,4300,1.4,3.0,Extreme close-up,200,INT,ARRI Alexa,Leading lines,UV Filter,Sony FE 24-70mm f/2.8 GM
being-john-malkovich-1999-13229.jpg,50,3200,5.6,0.5,Close-up,400,INT,Sony FX6,Rule of thirds,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
being-john-malkovich-1999-13231.jpg,105,6500,2.0,1.0,Close-up,200,EXT,ARRI Alexa,Rule of thirds,UV Filter,Sony FE 24-70mm f/2.8 GM
being-john-malkovich-1999-13240.jpg,105,4300,1.4,2.0,Medium shot,400,INT,Fujifilm X-T3,Frame within a frame,ND Filter,Fujifilm XF 56mm f/1.2 R
being-john-malkovich-1999-13241.jpg,35,6500,5.6,2.0,Extreme close-up,400,INT,ARRI Amira,Frame within a frame,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13248.jpg,105,5600,2.0,0.5,Wide shot,200,EXT,Sony FX6,Leading lines,ND Filter,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13254.jpg,35,4300,5.6,1.0,Close-up,400,EXT,ARRI Alexa,Rule of thirds,Gradient Filter,Nikon AF-S Nikkor 50mm f/1.4G
being-john-malkovich-1999-13261.jpg,35,4300,2.8,3.0,Point-of-view,100,INT,Panavision Millennium DXL2,Symmetry,ND Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13266.jpg,105,3200,5.6,0.5,Extreme close-up,800,EXT,RED Epic,Frame within a frame,UV Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
being-john-malkovich-1999-13267.jpg,50,5600,2.0,2.0,Medium shot,1600,INT,ARRI Alexa,Rule of thirds,UV Filter,Canon EF 24-70mm f/2.8L II USM
being-john-malkovich-1999-13270.jpg,24,6500,5.6,2.0,Point-of-view,400,INT,Sony Venice,Leading lines,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13273.jpg,50,4300,4.0,0.5,Medium shot,200,INT,Fujifilm X-T3,Golden ratio,None,Tokina AT-X 16-28mm f/2.8 Pro FX
being-john-malkovich-1999-13274.jpg,50,3200,5.6,3.0,Extreme close-up,100,INT,RED Komodo,Frame within a frame,Polarizer,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13276.jpg,50,4300,2.8,3.0,Close-up,800,INT,Panavision Millennium DXL2,Golden ratio,ND Filter,Nikon AF-S Nikkor 50mm f/1.4G
being-john-malkovich-1999-13279.jpg,35,6500,4.0,2.0,Extreme close-up,800,INT,Nikon Z6,Leading lines,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
being-john-malkovich-1999-13284.jpg,105,6500,1.4,3.0,Extreme close-up,100,EXT,Canon C300,Frame within a frame,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
being-john-malkovich-1999-13288.jpg,85,4300,5.6,0.5,Point-of-view,400,EXT,Canon EOS R,Symmetry,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13298.jpg,85,6500,1.4,1.5,Wide shot,400,EXT,RED Komodo,Frame within a frame,Polarizer,Sony FE 24-70mm f/2.8 GM
being-john-malkovich-1999-13299.jpg,50,6500,2.8,2.0,Extreme close-up,400,INT,ARRI Alexa,Golden ratio,Polarizer,Canon EF 24-70mm f/2.8L II USM
being-john-malkovich-1999-13301.jpg,105,5600,5.6,0.5,Extreme close-up,100,INT,Panavision Millennium DXL2,Golden ratio,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13307.jpg,35,3200,2.8,1.0,Medium shot,100,EXT,RED Komodo,Rule of thirds,Gradient Filter,Sony FE 24-70mm f/2.8 GM
being-john-malkovich-1999-13312.jpg,24,5600,2.8,2.0,Medium shot,400,EXT,RED Epic,Golden ratio,Gradient Filter,Sony FE 24-70mm f/2.8 GM
being-john-malkovich-1999-13313.jpg,24,4300,4.0,2.0,Medium shot,1600,EXT,Canon EOS C70,Frame within a frame,Gradient Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13318.jpg,85,4300,1.4,1.5,Wide shot,100,EXT,Canon EOS R,Symmetry,ND Filter,Sony FE 24-70mm f/2.8 GM
being-john-malkovich-1999-13326.jpg,85,4300,2.0,1.0,Extreme close-up,400,EXT,ARRI Alexa,Symmetry,None,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13327.jpg,105,5600,4.0,2.0,Close-up,800,EXT,Sony FX6,Frame within a frame,UV Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
being-john-malkovich-1999-13334.jpg,35,5600,1.4,1.0,Over-the-shoulder,200,EXT,Sony A7S III,Frame within a frame,ND Filter,Nikon AF-S Nikkor 50mm f/1.4G
being-john-malkovich-1999-13348.jpg,35,5600,5.6,2.0,Point-of-view,400,INT,Canon EOS C70,Rule of thirds,ND Filter,Nikon AF-S Nikkor 50mm f/1.4G
being-john-malkovich-1999-13355.jpg,85,5600,5.6,2.0,Wide shot,1600,EXT,Fujifilm X-T3,Rule of thirds,Polarizer,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13361.jpg,24,6500,1.4,3.0,Medium shot,100,EXT,RED Epic,Frame within a frame,None,Sigma 35mm f/1.4 DG HSM Art
being-john-malkovich-1999-13364.jpg,35,4300,2.8,2.0,Wide shot,400,EXT,RED Epic,Frame within a frame,Polarizer,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13366.jpg,85,5600,4.0,0.5,Medium shot,800,INT,ARRI Alexa,Frame within a frame,ND Filter,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13371.jpg,35,4300,4.0,0.5,Extreme close-up,1600,INT,Sony FX6,Golden ratio,ND Filter,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13374.jpg,50,3200,5.6,1.5,Point-of-view,200,EXT,Sony FX6,Golden ratio,None,Sony FE 24-70mm f/2.8 GM
being-john-malkovich-1999-13379.jpg,105,4300,2.8,1.0,Point-of-view,1600,INT,Canon EOS C70,Rule of thirds,Polarizer,Tokina AT-X 16-28mm f/2.8 Pro FX
being-john-malkovich-1999-13381.jpg,35,6500,1.4,1.0,Extreme close-up,100,EXT,Panavision Millennium DXL2,Frame within a frame,Gradient Filter,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13387.jpg,85,4300,2.8,3.0,Over-the-shoulder,800,EXT,Sony FX6,Golden ratio,Gradient Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13390.jpg,105,6500,4.0,2.0,Wide shot,200,EXT,RED Epic,Frame within a frame,ND Filter,Nikon AF-S Nikkor 50mm f/1.4G
being-john-malkovich-1999-13405.jpg,35,6500,5.6,3.0,Wide shot,100,INT,Panasonic Lumix GH5,Rule of thirds,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13415.jpg,85,6500,5.6,1.5,Close-up,800,EXT,RED Epic,Rule of thirds,ND Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13422.jpg,50,5600,5.6,1.0,Extreme close-up,800,INT,Canon EOS C70,Golden ratio,None,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13435.jpg,85,5600,1.4,1.5,Wide shot,100,INT,Blackmagic URSA Mini,Rule of thirds,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13436.jpg,105,3200,5.6,2.0,Medium shot,400,EXT,Canon EOS R,Rule of thirds,Polarizer,Tokina AT-X 16-28mm f/2.8 Pro FX
being-john-malkovich-1999-13440.jpg,50,3200,2.8,3.0,Close-up,100,EXT,Canon EOS C70,Leading lines,Polarizer,Canon EF 24-70mm f/2.8L II USM
being-john-malkovich-1999-13441.jpg,105,3200,4.0,3.0,Over-the-shoulder,400,INT,ARRI Amira,Frame within a frame,None,Sigma 35mm f/1.4 DG HSM Art
being-john-malkovich-1999-13451.jpg,85,4300,2.8,1.0,Point-of-view,200,EXT,RED Epic,Symmetry,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
being-john-malkovich-1999-13452.jpg,50,3200,4.0,1.5,Point-of-view,800,INT,Panasonic Lumix GH5,Frame within a frame,None,Leica Summilux-C 29mm T1.4
being-john-malkovich-1999-13453.jpg,24,3200,4.0,2.0,Over-the-shoulder,100,INT,ARRI Amira,Leading lines,None,Leica Summilux-C 29mm T1.4
being-john-malkovich-1999-13454.jpg,85,3200,2.0,3.0,Point-of-view,800,INT,Nikon Z6,Golden ratio,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
being-john-malkovich-1999-13461.jpg,50,6500,2.0,0.5,Wide shot,1600,INT,Panasonic Lumix GH5,Frame within a frame,Gradient Filter,Fujifilm XF 56mm f/1.2 R
being-john-malkovich-1999-13468.jpg,85,5600,2.8,3.0,Close-up,100,EXT,Canon EOS R,Golden ratio,Polarizer,Leica Summilux-C 29mm T1.4
being-john-malkovich-1999-13469.jpg,105,4300,4.0,3.0,Wide shot,200,EXT,Sony Venice,Frame within a frame,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13472.jpg,85,5600,4.0,1.0,Wide shot,800,EXT,RED Komodo,Rule of thirds,None,Leica Summilux-C 29mm T1.4
being-john-malkovich-1999-13473.jpg,35,6500,1.4,2.0,Medium shot,800,EXT,RED Komodo,Symmetry,UV Filter,Sigma 35mm f/1.4 DG HSM Art
being-john-malkovich-1999-13476.jpg,85,3200,2.0,1.0,Close-up,800,INT,Sony A7S III,Symmetry,UV Filter,Fujifilm XF 56mm f/1.2 R
being-john-malkovich-1999-13478.jpg,50,4300,2.0,2.0,Close-up,400,EXT,Sony Venice,Symmetry,UV Filter,Leica Summilux-C 29mm T1.4
being-john-malkovich-1999-13481.jpg,85,5600,1.4,3.0,Over-the-shoulder,100,EXT,ARRI Alexa,Leading lines,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13482.jpg,24,4300,4.0,1.5,Medium shot,100,EXT,Canon EOS R,Leading lines,None,Fujifilm XF 56mm f/1.2 R
being-john-malkovich-1999-13485.jpg,85,5600,4.0,2.0,Over-the-shoulder,400,EXT,ARRI Alexa,Frame within a frame,Polarizer,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13487.jpg,85,5600,4.0,3.0,Close-up,100,INT,RED Komodo,Golden ratio,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13488.jpg,105,5600,2.0,1.0,Point-of-view,200,INT,Sony FX6,Leading lines,None,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13500.jpg,105,4300,1.4,1.5,Medium shot,100,INT,ARRI Alexa,Frame within a frame,None,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13502.jpg,105,5600,5.6,1.0,Medium shot,400,INT,Canon EOS R,Golden ratio,Polarizer,Nikon AF-S Nikkor 50mm f/1.4G
being-john-malkovich-1999-13533.jpg,85,5600,2.0,0.5,Point-of-view,1600,EXT,Sony A7S III,Leading lines,Gradient Filter,Leica Summilux-C 29mm T1.4
being-john-malkovich-1999-13538.jpg,105,4300,2.0,0.5,Point-of-view,100,EXT,Canon EOS R,Symmetry,ND Filter,Sony FE 24-70mm f/2.8 GM
being-john-malkovich-1999-13542.jpg,105,3200,2.8,2.0,Wide shot,200,EXT,Sony A7S III,Rule of thirds,Gradient Filter,Nikon AF-S Nikkor 50mm f/1.4G
being-john-malkovich-1999-13543.jpg,50,6500,2.8,2.0,Wide shot,200,EXT,RED Epic,Frame within a frame,UV Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13546.jpg,105,4300,1.4,2.0,Medium shot,100,INT,Sony Venice,Leading lines,Polarizer,Sigma 35mm f/1.4 DG HSM Art
being-john-malkovich-1999-13557.jpg,50,4300,5.6,1.5,Point-of-view,400,EXT,Blackmagic URSA Mini,Symmetry,None,Sigma 35mm f/1.4 DG HSM Art
being-john-malkovich-1999-13559.jpg,85,3200,5.6,3.0,Point-of-view,100,EXT,RED Epic,Rule of thirds,Polarizer,Zeiss Otus 85mm f/1.4
being-john-malkovich-1999-13560.jpg,50,6500,5.6,3.0,Close-up,400,EXT,Sony A7S III,Golden ratio,ND Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
being-john-malkovich-1999-13568.jpg,24,6500,5.6,0.5,Wide shot,400,INT,Fujifilm X-T3,Leading lines,Polarizer,Fujifilm XF 56mm f/1.2 R
being-john-malkovich-1999-13569.jpg,50,5600,5.6,0.5,Over-the-shoulder,400,EXT,RED Epic,Symmetry,Gradient Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
being-john-malkovich-1999-13570.jpg,50,3200,1.4,1.0,Over-the-shoulder,1600,EXT,Panasonic Lumix GH5,Rule of thirds,UV Filter,Canon EF 24-70mm f/2.8L II USM
birdman-2014-3246.jpg,24,3200,4.0,3.0,Medium shot,1600,INT,Fujifilm X-T3,Rule of thirds,Polarizer,Zeiss Otus 85mm f/1.4
birdman-2014-3251.jpg,105,3200,1.4,0.5,Wide shot,200,EXT,Sony A7S III,Symmetry,Polarizer,Leica Summilux-C 29mm T1.4
birdman-2014-3254.jpg,24,4300,1.4,1.5,Medium shot,400,EXT,Sony Venice,Golden ratio,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
birdman-2014-3256.jpg,105,3200,2.8,0.5,Extreme close-up,100,INT,ARRI Alexa,Rule of thirds,Gradient Filter,Sigma 35mm f/1.4 DG HSM Art
birdman-2014-3261.jpg,24,4300,2.8,1.5,Medium shot,800,INT,RED Komodo,Rule of thirds,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
birdman-2014-3271.jpg,105,5600,1.4,3.0,Point-of-view,800,INT,Sony Venice,Frame within a frame,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
birdman-2014-3274.jpg,50,5600,2.0,0.5,Extreme close-up,800,INT,Sony A7S III,Golden ratio,Polarizer,Sony FE 24-70mm f/2.8 GM
birdman-2014-3278.jpg,35,5600,5.6,0.5,Wide shot,200,INT,Blackmagic URSA Mini,Rule of thirds,None,Sigma 35mm f/1.4 DG HSM Art
birdman-2014-3281.jpg,85,6500,5.6,0.5,Close-up,400,INT,Canon C300,Golden ratio,None,Tokina AT-X 16-28mm f/2.8 Pro FX
birdman-2014-3288.jpg,24,3200,1.4,2.0,Point-of-view,400,INT,Sony Venice,Rule of thirds,Polarizer,Fujifilm XF 56mm f/1.2 R
birdman-2014-3290.jpg,24,3200,4.0,0.5,Point-of-view,100,EXT,Panasonic Lumix GH5,Leading lines,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
birdman-2014-3294.jpg,24,5600,2.0,2.0,Wide shot,800,INT,ARRI Amira,Frame within a frame,Polarizer,Tokina AT-X 16-28mm f/2.8 Pro FX
birdman-2014-3296.jpg,85,5600,5.6,1.0,Wide shot,200,EXT,Sony Venice,Symmetry,None,Fujifilm XF 56mm f/1.2 R
blade-runner-1982-3297.png,24,4300,2.8,0.5,Wide shot,1600,INT,Panasonic Lumix GH5,Golden ratio,None,Sigma 35mm f/1.4 DG HSM Art
blade-runner-1982-3302.png,85,3200,1.4,2.0,Point-of-view,800,EXT,Sony A7S III,Golden ratio,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
blade-runner-1982-3303.png,50,3200,2.8,3.0,Extreme close-up,100,INT,Canon EOS R,Leading lines,Polarizer,Zeiss Otus 85mm f/1.4
blade-runner-1982-3304.png,50,5600,2.0,3.0,Extreme close-up,100,INT,RED Komodo,Rule of thirds,Polarizer,Canon EF 24-70mm f/2.8L II USM
blade-runner-1982-3310.png,35,6500,1.4,0.5,Wide shot,100,INT,Fujifilm X-T3,Rule of thirds,Polarizer,Zeiss Otus 85mm f/1.4
blade-runner-1982-3320.png,105,4300,4.0,3.0,Medium shot,200,EXT,Sony Venice,Golden ratio,Polarizer,Zeiss Otus 85mm f/1.4
blade-runner-1982-3326.png,105,6500,4.0,1.0,Extreme close-up,100,EXT,Sony Venice,Symmetry,Polarizer,Zeiss Otus 85mm f/1.4
blade-runner-1982-3328.png,85,5600,2.0,0.5,Close-up,200,EXT,RED Epic,Symmetry,ND Filter,Leica Summilux-C 29mm T1.4
blade-runner-1982-3329.png,85,4300,2.8,1.0,Point-of-view,100,EXT,Canon EOS R,Leading lines,UV Filter,Sigma 35mm f/1.4 DG HSM Art
blade-runner-1982-3330.png,105,3200,5.6,2.0,Point-of-view,200,INT,Canon EOS C70,Rule of thirds,UV Filter,Sony FE 24-70mm f/2.8 GM
blade-runner-1982-3331.png,24,5600,1.4,3.0,Over-the-shoulder,400,EXT,RED Epic,Rule of thirds,Gradient Filter,Fujifilm XF 56mm f/1.2 R
blade-runner-1982-3334.png,24,3200,4.0,2.0,Extreme close-up,100,EXT,Canon EOS C70,Leading lines,UV Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
blade-runner-1982-3335.png,24,5600,2.8,3.0,Close-up,1600,EXT,Sony A7S III,Leading lines,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
blade-runner-1982-3340.png,35,6500,1.4,2.0,Close-up,100,EXT,RED Epic,Frame within a frame,Gradient Filter,Zeiss Otus 85mm f/1.4
blade-runner-1982-3342.png,24,6500,4.0,1.5,Wide shot,400,EXT,Sony A7S III,Rule of thirds,ND Filter,Sony FE 24-70mm f/2.8 GM
blade-runner-1982-3345.png,50,6500,1.4,3.0,Over-the-shoulder,100,INT,Panavision Millennium DXL2,Golden ratio,Polarizer,Leica Summilux-C 29mm T1.4
blade-runner-1982-3347.png,85,5600,4.0,1.5,Wide shot,1600,EXT,Canon C300,Rule of thirds,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
blade-runner-1982-3349.png,50,4300,1.4,0.5,Medium shot,400,INT,Sony A7S III,Rule of thirds,ND Filter,Leica Summilux-C 29mm T1.4
blade-runner-1982-3352.png,105,5600,2.0,0.5,Extreme close-up,200,INT,Canon C300,Leading lines,ND Filter,Leica Summilux-C 29mm T1.4
blue-valentine-2010-4730.jpg,24,6500,2.8,3.0,Extreme close-up,400,EXT,ARRI Alexa,Golden ratio,Polarizer,Sony FE 24-70mm f/2.8 GM
blue-valentine-2010-4731.jpg,85,6500,5.6,1.5,Medium shot,400,INT,Sony FX6,Rule of thirds,Polarizer,Tokina AT-X 16-28mm f/2.8 Pro FX
blue-valentine-2010-4734.jpg,35,6500,2.8,1.0,Medium shot,200,INT,RED Epic,Golden ratio,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
blue-valentine-2010-4735.jpg,105,6500,5.6,1.5,Wide shot,100,INT,Blackmagic URSA Mini,Golden ratio,None,Sigma 35mm f/1.4 DG HSM Art
blue-valentine-2010-4736.jpg,105,6500,2.8,0.5,Medium shot,800,INT,RED Komodo,Golden ratio,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
